id,title,mean,rank,popularity,num_list_users,num_scoring_users
17202,Clover no Kuni no Alice: Cheshire Cat to Waltz,7.53,3038,6375,3945,1467
18753,Nekojiru Udon,7.53,3039,4485,5807,1210
21115,Sekai Series,7.53,3040,17268,1109,146
22254,Clematica Kutsuten,7.53,3041,12590,1723,824
26613,Ore no Kanojo to Osananajimi ga Shuraba sugiru,7.53,3042,4671,5570,970
26943,Natsu no Kakera,7.53,3043,8435,2832,1275
28743,Dendrobates,7.53,3044,2725,9464,4025
30129,Shounen Oujo,7.53,3045,3290,7952,1937
39419,Lovely★Complex Two,7.53,3046,3095,8418,3020
43693,Intellectual Village no Zashiki Warashi,7.53,3047,11059,2025,297
47585,Final Fantasy VII: On the Way to a Smile,7.53,3048,15846,1251,400
51459,Gakusen Toshi Asterisk,7.53,3049,3468,7538,1538
55763,Tamako Market,7.53,3050,13236,1604,223
58313,ib: Instant Bullet,7.53,3051,796,27969,10345
77857,Hakoiri Drops,7.53,3052,4475,5821,1861
103117,My Secret Brother,7.53,3053,4523,5758,1791
104937,Kuai Ba Wo Ge Dai Zou,7.53,3054,3242,8075,1555
108609,Satsuriku no Tenshi: Episode.0,7.53,3055,9724,2372,455
109105,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,7.53,3056,5898,4286,849
112950,Promise Cinderella,7.53,3057,2865,9056,2629
118196,Kawaii dake ja Nai Shikimori-san,7.53,3058,238,75269,25111
121474,Toaru Majutsu no Index Gaiden: Toaru Kagaku no Dark Matter,7.53,3059,9834,2344,1167
122150,Isekai Shikkaku,7.53,3060,1669,14889,3407
123936,The Legendary Moonlight Sculptor,7.53,3061,24688,627,236
128538,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",7.53,3062,1474,16390,3933
129418,Ame to Kimi to,7.53,3063,2931,8875,1702
129542,Online Game Nakama to Sashi Off shitara Shokuba no Oni Joushi ga Kita,7.53,3064,4823,5382,1893
130392,Kamonohashi Ron no Kindan Suiri,7.53,3065,1320,17884,3948
134022,Neko no Massage-ya-san,7.53,3066,12216,1791,529
134324,Tada no Renai nanka de Kikkonai: Kojirase Joushi to Fetish na Buka,7.53,3067,5666,4499,941
136177,Kotou Buchou,7.53,3068,9832,2345,880
139630,Tsui no Taimashi: Ender Geister,7.53,3069,4211,6210,1158
142014,Yoru wa Neko to Issho,7.53,3070,12556,1729,271
145375,Imaizumin Chi wa Douyara Gal no Tamariba ni Natteru Rashii: Deep,7.53,3071,1613,15389,3216
146761,The Skeleton Soldier Failed to Defend the Dungeon,7.53,3072,1015,22120,6730
147465,Refund High School,7.53,3073,9003,2622,1384
148850,Terror Man,7.53,3074,3876,6715,1672
151303,Ore no Kokan wa Bishoujo Datta no ka,7.53,3075,2619,9771,3009
151578,Tabun Korekara Ai no Hibi,7.53,3076,28937,466,211
152277,Muchuu ni Naru yo,7.53,3077,15618,1281,601
155762,Kurikoto Biyori,7.53,3078,19216,946,169
161833,"Saikou Nando Meikyuu de Party ni Okizari ni Sareta S-Rank Kenshi, Hontou ni Mayoi Makutte Daremo Shiranai Saishinbu e: Ore no Kan dato Tabun Kocchi ga Deguchi dato Omou",7.53,3079,9225,2540,672
167353,Wakeari Shinrei Mansion,7.53,3080,11830,1863,348
167662,My Beloved Oppressor,7.53,3081,8163,2951,1070
170711,Want to See My Cat?,7.53,3082,24862,619,238
170946,My Numbered Days of Happiness,7.53,3083,8019,3017,667
181148,Ghost Dating Simulation,7.53,3085,12145,1807,446
182001,Winter Breeze,7.53,3085,31728,389,169
110677,Kakuriyo no Yadomeshi: Ayakashi Oyado ni Yomeiri shimasu.,7.52,3087,4867,5324,891
187746,Koi to Yobu ni wa Sasayaka desu ga,7.53,3087,5932,4262,694
110967,Marry Grave,7.52,3089,2959,8816,3186
111767,Do Chokkyuu Kareshi x Kanojo,7.52,3089,571,36832,12604
113938,Mijuku na Futari de Gozaimasu ga,7.52,3090,701,30726,8824
114822,Sayonara Miniskirt,7.52,3092,8085,2991,598
115800,Tokyo Ghoul:re: Quest,7.52,3092,8506,2805,648
117421,Tsun-Ama na Kareshi,7.52,3094,4293,6072,1972
118149,Yuugai Muzai Gangu,7.52,3095,15132,1339,335
118907,Dokgo 2,7.52,3095,15456,1300,466
121745,Furare Girl,7.52,3097,5513,4640,1056
122187,"Hello, Melancholic!",7.52,3097,3090,8424,3432
123004,Otoko Yamome mo Hana wa Saku,7.52,3098,17919,1055,471
123065,Ninkyou Tensei: Isekai no Yakuza Hime,7.52,3099,1421,16843,4810
123093,Fantasy Bishoujo Juniku Ojisan to,7.52,3101,1754,14259,3813
128471,Sekai wa Owattemo Ikiru tte Tanoshii,7.52,3102,10287,2221,366
133048,Jujutsu Kaisen: Yoake no Ibara Michi,7.52,3103,6347,3964,840
134743,"Goodbye, In-Law!",7.52,3103,8314,2886,1080
137865,Ishura,7.52,3104,14048,1480,162
143159,Ore no Imouto ga Konnani Kawaii Wake ga Nai: Kuroneko If,7.52,3106,16555,1178,334
149083,Kaya-chan wa Kowakunai,7.52,3107,4670,5571,1085
149165,Becoming the Dark Hero's Daughter,7.52,3107,5044,5124,1232
156106,Yuusha-kei ni Shosu: Choubatsu Yuusha 9004-tai Keimu Kiroku,7.52,3108,14507,1415,158
156577,"Risou no Seijo? Zannen, Nise Seijo deshita! Kuso of the Year to Yobareta Akuyaku ni Tensei shitan da ga",7.52,3110,29147,459,209
159734,The Player Hides His Past,7.52,3110,1807,13917,3521
159896,Kotaete My Drifter,7.52,3112,24156,651,267
167745,Sensei! Bokutachi ga Sekai wo Horoboshimasu.,7.52,3113,7482,3272,588
168401,Mata Ashita Aeru yo,7.52,3113,29336,454,217
168746,Tameshi ni Command Ittemita,7.52,3114,19497,926,392
171206,Muryoku Seijo to Munou Oujo: Maryoku Zero de Shoukan sareta Seijo no Isekai Kyuukokuki,7.52,3115,9667,2393,493
172844,Shadow of the Supreme,7.52,3116,1954,13038,3203
181520,Yane no Shita no Artemis,7.52,3117,5480,4675,906
193185,The Forgotten Field,7.52,3118,16334,1199,247
410,Kagetora,7.52,3119,5203,4938,2214
576,Kanojo-tachi no X-Day,7.52,3120,4988,5191,2514
631,Honggane,7.52,3121,6658,3758,1652
682,"""Kare"" First Love",7.52,3122,1365,17360,8544
863,Yamada Tarou Monogatari,7.52,3123,14064,1477,472
4218,Megami Ibunroku: Persona,7.52,3124,4877,5312,1721
4543,Ryou,7.52,3125,13420,1573,443
7075,Karate Shoukoushi Kohinata Minoru,7.52,3126,1132,20404,8772
8901,Ginga Densetsu Riki,7.52,3127,13061,1637,820
10249,Veritas,7.52,3128,1181,19702,10095
10312,Kaze no Stigma,7.52,3129,7351,3344,728
10376,Cavalier of the Abyss,7.52,3130,1869,13604,4658
11803,Hidarite no Love Letter,7.52,3131,4067,6406,3550
14998,Higurashi no Naku Koro ni: Kataribanashi-hen Comic Anthology EX.,7.52,3132,9453,2464,685
15530,Chibi Maruko-chan,7.52,3133,17110,1124,309
16032,Papa Told Me,7.52,3134,10719,2110,256
16806,Silver,7.52,3135,9494,2450,1234
23284,Shounen Note,7.52,3136,4329,6021,1066
23532,Present wa Shinju,7.52,3137,12051,1823,901
23659,Kariage-kun,7.52,3138,35232,308,124
26706,Umineko no Naku Koro ni Tsubasa,7.52,3139,11505,1923,538
27079,Ginga Nagareboshi Gin Shin Gaiden,7.52,3140,24376,641,289
28897,Steins;Gate: Shijou Saikyou no Slight Fever,7.52,3141,9300,2515,495
32171,"Ore ga Akuma de, Aitsu ga Yome de.",7.52,3142,3285,7978,4015
32793,Arslan Senki,7.52,3143,10356,2200,221
35719,Hibi Chouchou,7.52,3144,224,80679,31824
41539,Mahouka Koukou no Yuutousei,7.52,3145,3676,7099,1961
45275,Girls of the Wild's,7.52,3146,239,75026,37724
57185,Kyou no Cerberus,7.52,3147,1235,19011,6612
63497,Sensei wa Sadistic,7.52,3148,7497,3263,1788
64157,Hatarakanai Futari,7.52,3149,3854,6748,1824
67329,Masou Gakuen HxH,7.52,3150,5212,4929,814
67531,Shokugeki no Souma: à la Carte,7.52,3151,8819,2686,618
69533,Non Non Biyori Koushiki Anthology,7.52,3152,15862,1249,309
72505,The Breaker,7.52,3153,14171,1461,163
76407,Tenkuu no Shiro Laputa,7.52,3154,19212,946,166
80163,Let's! Haikyuu!?,7.52,3155,7622,3206,733
83019,Death March kara Hajimaru Isekai Kyousoukyoku,7.52,3156,2047,12464,3401
86655,Kokuhaku Yokou Renshuu Series,7.52,3157,4990,5184,294
86777,Seirou Opera,7.52,3158,6440,3898,808
90197,Yagiza no Yuujin,7.52,3159,1925,13240,5937
90993,Okitegami Kyouko no Bibouroku,7.52,3160,2819,9178,2327
93399,Konohana Kitan,7.52,3161,7415,3313,381
95165,Tsuki ga Kirei desu ne,7.52,3162,5967,4237,993
100943,IDOLiSH7: Trigger - Before the Radiant Glory,7.52,3163,17584,1083,384
103489,Issak,7.52,3164,3026,8614,1363
103727,Re:Creators,7.52,3165,5475,4679,449
107968,Koi ni mo Naranai.,7.52,3166,3531,7406,3510
108034,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,7.52,3167,10148,2261,489
114,Erementar Gerad,7.51,3168,2531,10074,3946
854,Code Name wa Sailor V,7.51,3169,1728,14427,6956
1156,Inubaka,7.51,3170,7162,3436,1132
1407,Kimagure Orange☆Road,7.51,3171,3499,7464,2336
3926,Red Lion,7.51,3172,6279,4010,2080
4974,Strawberry Panic!,7.51,3173,7432,3303,1094
10960,Barajou no Kiss,7.51,3174,826,27054,9981
12395,Hajimete no Aku,7.51,3175,4379,5954,2312
14281,Hana no Keiji: Kumo no Kanata ni,7.51,3176,11769,1872,335
15515,Gunjou Gakusha,7.51,3177,8920,2655,786
17145,QP,7.51,3178,7530,3247,1365
18939,Yasashii Sekai no Tsukurikata,7.51,3179,1071,21278,9935
19969,Munou no Hito,7.51,3180,4847,5347,1958
23207,Choujigen Game Neptune: Megami Tsuushin,7.51,3181,9426,2474,569
24183,Coda,7.51,3182,8442,2829,1411
24522,"Sore wa Totsuzen, Unmei no Aite ga",7.51,3183,1790,14025,6118
26085,Ore no Kouhai ga Konnani Kawaii Wake ga Nai,7.51,3184,4555,5719,1740
41179,Gu Fang Bu Zi Shang,7.51,3185,7890,3085,995
42053,Kono Ore ga Omae nanka Suki na Wakenai,7.51,3186,2280,11094,5551
44849,Shiki no Zenjitsu,7.51,3187,3632,7176,3490
52007,Choujigen Game Neptune: The Animation - Hello New World,7.51,3188,10805,2088,761
56133,Magika no Kenshi to Basileus,7.51,3189,6012,4201,891
56217,Saijaku Muhai no Bahamut,7.51,3190,5309,4852,846
63531,Palace Meidi,7.51,3191,8827,2684,989
66193,I Love You Baby,7.51,3192,6331,3976,1255
70613,Shingeki no Kyojin: Kuinaki Sentaku - Full Color Kanzenban,7.51,3193,3604,7222,3443
75489,Nami yo Kiitekure,7.51,3194,3759,6919,904
77067,Vampire Library,7.51,3195,8122,2969,700
85941,Yuusha ga Shinda!: Murabito no Ore ga Hotta Otoshiana ni Yuusha ga Ochita Kekka.,7.51,3196,691,31279,9001
85993,Kani ni Sasowarete,7.51,3197,5950,4248,1409
89985,Shitayomi Danshi to Toukou Joshi,7.51,3198,17930,1055,412
93096,Bungo,7.51,3199,6874,3615,1182
93640,Hatsukoi Zombie,7.51,3200,891,25016,10388
94128,Short Cake Cake,7.51,3201,1725,14454,3946
100079,Oroka na Tenshi wa Akuma to Odoru,7.51,3202,883,25335,6118
107551,Lord El-Melloi II-sei no Jikenbo,7.51,3203,8638,2754,411
111512,Darling in the FranXX,7.51,3204,423,47098,20585
111598,Bloody Sweet,7.51,3205,4369,5967,2357
112347,Cigarette & Cherry,7.51,3206,1504,16245,5332
114610,Shoujo☆Kageki Revue Starlight: Overture,7.51,3207,16260,1207,491
116763,Hypnosis Mic: Division Rap Battle - side B.B & M.T.C,7.51,3208,12248,1787,517
118575,Who Invited You?,7.51,3209,9372,2494,1015
118746,Flow,7.51,3210,4034,6459,3083
118911,Tong: Classified,7.51,3211,29126,460,196
119687,Katabami to Ougon,7.51,3212,10507,2163,321
121310,Kare no Iru Seikatsu,7.51,3213,7762,3139,1419
122317,Shinigami ni Sodaterareta Shoujo wa Shikkoku no Ken wo Mune ni Idaku,7.51,3214,15410,1306,335
122684,Truth or Dare,7.51,3215,19652,915,234
130327,Bungou Stray Dogs Koushiki Anthology: Akatsuki,7.51,3216,13548,1553,225
131202,Yojouhan Time Machine Blues,7.51,3217,27405,518,128
134913,Genjitsu de Love Comedy Dekinai to Dare ga Kimeta?,7.51,3218,19277,941,169
139468,Trauma Center: Golden Hour,7.51,3219,15251,1325,363
142169,Shunkashuutou Daikousha: Haru no Mai,7.51,3220,12192,1796,163
143958,Omega no Mukotori,7.51,3221,14166,1462,681
144070,"Your Majesty, Please Spare Me This Time",7.51,3222,4609,5648,1901
148212,"Into the Light, Once Again",7.51,3223,1953,13047,3794
149009,Side Characters Deserve Love Too,7.51,3224,6171,4091,1226
149135,Not-Sew-Wicked Stepmom,7.51,3225,2827,9139,2395
149197,Guardians of the Lamb,7.51,3226,28888,467,125
149341,Here Comes the Silver Spoon!,7.51,3227,6306,3991,1210
152704,Disney Twisted-Wonderland the Comic: Episode of Savanaclaw,7.51,3228,14402,1431,291
152929,"Kono Koi, Chaban ni Tsuki!?",7.51,3229,7862,3097,564
153721,Smoke Blue no Ame Nochi Hare,7.51,3230,18386,1012,237
154790,Kimi no Kaketeru Toko mo Suki,7.51,3231,9543,2435,1236
154817,Sigrid,7.51,3232,6030,4190,1146
155368,Half of Me,7.51,3233,22605,728,174
156585,RTA Sousha wa Game Sekai kara Kaerenai,7.51,3234,5087,5076,1215
157378,Ane no Tomodachi,7.51,3235,1323,17871,4309
172634,Hana Himeru Kimi no Meteor,7.51,3236,9479,2453,377
174691,Absolute Reign,7.51,3237,3830,6794,1445
180046,Boroboro no Elf-san wo Shiawase ni Suru Kusuriuri-san,7.51,3238,5797,4378,858
113560,Senpai ga Uzai Kouhai no Hanashi,7.5,3239,512,40721,13834
117738,Ibitsu na Bokura no Katachi,7.5,3240,22794,718,282
118732,Akuyaku Reijou nanode Last Boss wo Kattemimashita,7.5,3241,1261,18589,8867
120643,Temple,7.5,3242,759,28925,8382
122263,Shiawase wo Anata ni,7.5,3243,21309,805,277
128090,Save Me,7.5,3244,8137,2960,1237
130039,Parasol Doumei,7.5,3245,3630,7180,4062
132824,Kisses x Kiss x Kisses,7.5,3246,15862,1250,392
138375,"Saijo no Osewa: Takane no Hanadarake na Meimonkou de, Gakuin Ichi no Ojousama (Seikatsu Nouryoku Kaimu) wo Kagenagara Osewa suru Koto ni Narimashita",7.5,3247,15077,1345,216
140330,Tonari no Oneesan ga Suki,7.5,3248,2894,8976,3276
142085,Soara to Mamono no Ie,7.5,3249,5039,5131,799
143512,Henyoku no Drops,7.5,3250,11711,1883,723
144013,Tonari no Stella,7.5,3251,3847,6754,1272
145969,Fate/Grand Order: Okita Souji Makuai no Monogatari - Koko ni,7.5,3252,23270,693,295
146875,Get Schooled,7.5,3253,1849,13729,4471
147464,Oh! Holy,7.5,3254,4415,5898,2452
147589,Daily JoJo,7.5,3255,21793,776,289
152825,Yongsa High: Dungeon Raiders,7.5,3256,2338,10787,3001
155240,"Suizou ga Kowaretara, Sukoshi Ikiyasuku Narimashita.",7.5,3257,9351,2503,857
159588,Akuninzura shita B-kyuu Boukensha: Shujinkou to Sono Osananajimi-tachi no Papa ni Naru,7.5,3258,3828,6798,1457
160805,Kimetsu no Yaiba Novelize,7.5,3259,15643,1277,486
165028,I Killed the Main Player,7.5,3260,1188,19591,5434
165121,Boroboro no Elf-san wo Shiawase ni Suru Kusuriuri-san,7.5,3261,4050,6431,2699
169454,"Overlord: ""Shin"" Sekai-hen",7.5,3262,11488,1927,294
172522,Boku no Kanojo wa Dekkawaii,7.5,3263,2990,8716,1561
188079,WITCHRIV,7.5,3264,3446,7588,1701
355,Harlem Beat,7.5,3265,12206,1793,485
394,King of Bandit Jing,7.5,3266,7751,3143,1031
395,Ibara no Ou,7.5,3267,1273,18397,7767
424,Kaibutsu Oujo,7.5,3268,1512,16202,5753
983,Crossroad,7.5,3269,7912,3077,1256
984,Cantarella,7.5,3270,6769,3685,1179
3284,Happy World!,7.5,3271,5516,4637,2164
4222,Shoot!,7.5,3272,16461,1186,323
4628,Shin Yami no Koe: Kaidan,7.5,3273,1274,18397,9372
5325,Tenkuu Seiryuu - Innocent Dragon,7.5,3274,16467,1185,326
7989,Kinou Nani Tabeta?,7.5,3275,4592,5669,955
8482,Hyakko,7.5,3276,10612,2139,548
9837,Cocoa!,7.5,3277,9346,2503,1365
12733,Inu Jikan,7.5,3278,6806,3657,2001
14787,Ame Nochi Hare,7.5,3279,3985,6544,1947
20567,Kyoukotsu no Yume,7.5,3280,13509,1559,343
22945,Conductor,7.5,3281,4787,5426,2074
24413,Kingdom Hearts: Chain of Memories,7.5,3282,12613,1719,590
25109,Negative-kun to Positive-kun,7.5,3283,4238,6176,3035
27719,Torikagosou no Kyou mo Nemutai Juunin-tachi,7.5,3284,20654,845,210
27765,Blood and Steel,7.5,3285,3852,6749,1434
30545,Endou-kun no Kansatsu Nikki,7.5,3286,2373,10597,4894
32765,Hyouketsu Kyoukai no Eden,7.5,3287,16450,1187,223
34169,Nobunaga Concerto,7.5,3288,8203,2931,568
35907,JoJo no Kimyou na Bouken II: Golden Heart/Golden Ring,7.5,3289,4989,5191,1132
36717,Joujuu Senjin!! Mushibugyou,7.5,3290,4130,6326,1521
37405,Sword Art Online: Material Edition,7.5,3291,11184,1997,496
43967,Isshuukan Friends.,7.5,3292,1108,20761,7658
44037,The iDOLM@STER,7.5,3293,13610,1543,356
54779,Watashi ga Motete Dousunda,7.5,3294,362,53367,20529
55063,Nagi no Asu kara,7.5,3295,5958,4244,846
59505,Vampire Knight: Memories,7.5,3296,3124,8337,2251
70145,Koisuru Harinezumi,7.5,3297,1777,14109,5087
70807,Senyuu.: Alba/Ross-hen - Minato Machi no Eiyuu,7.5,3298,21196,812,319
74763,Sekai no Owari no Encore,7.5,3299,11500,1925,355
75289,Kounodori,7.5,3300,8331,2878,422
80483,Kuro Hakushaku wa Hoshi wo Mederu,7.5,3301,4098,6364,1692
85707,Durarara!! RE;Dollars-hen,7.5,3302,9662,2394,323
88442,Sesuji wo Pin! to: Shikakou Kyougi Dance-bu e Youkoso,7.5,3303,4024,6472,2234
92646,Ohayou toka Oyasumi toka,7.5,3304,7092,3477,1265
93417,Futsutsukamono no Ani desu ga,7.5,3305,7741,3148,1151
97644,Shakunetsu no Takkyuu Musume,7.5,3306,13672,1535,339
108666,Anata to Taberu Shiawase wo: Maki to Hanazawa,7.5,3307,20136,879,257
662,3x3 Eyes,7.49,3308,2482,10266,2670
780,Take Moon,7.49,3309,6597,3798,756
951,Taiyou no Ijiwaru,7.49,3310,11901,1847,850
1044,Jigoku Sensei Nube,7.49,3311,5543,4613,1225
2333,Rurouni Kenshin: Yahiko no Sakabatou,7.49,3312,3457,7556,4231
3867,Harem☆Lodge,7.49,3313,3210,8143,3942
4080,Mahoujin Guruguru,7.49,3314,14525,1413,317
4590,Ouji Romantica,7.49,3315,4693,5540,2834
5794,Sad Love Song,7.49,3316,12379,1759,700
5865,Yumenara Samenaide,7.49,3317,10191,2247,1214
7166,Soil,7.49,3318,3163,8257,1596
8056,Hachimitsu Darling,7.49,3319,7835,3108,1627
10081,Yacchimai na!,7.49,3320,9232,2537,1097
13188,Tonari no Atashi,7.49,3321,1920,13263,5158
13869,Hanaya no Nikai de,7.49,3322,17105,1125,482
14066,Guin Saga,7.49,3323,10616,2138,223
14700,Real Clothes,7.49,3324,6181,4083,1083
16814,Hitler,7.49,3325,8401,2843,791
17839,Kamui Den,7.49,3326,8369,2858,271
21621,Boku wa Tomodachi ga Sukunai,7.49,3327,2035,12525,3051
23728,Feng Yu Jiu Tian,7.49,3328,10443,2179,603
32037,Drug & Drop,7.49,3329,5486,4665,1308
34793,Joshikouhei,7.49,3330,5752,4419,791
35273,Principal,7.49,3331,8161,2952,868
39959,Senpai,7.49,3332,7391,3322,1688
42069,Le Théâtre de A,7.49,3333,3819,6812,3414
44111,Hitorijime My Hero,7.49,3334,1739,14366,4129
45771,Crepuscule,7.49,3335,2356,10683,3870
46848,Keyman: The Hand of Judgement,7.49,3336,3221,8124,1898
47204,InuYasha,7.49,3337,11928,1842,577
54431,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama shiteiru",7.49,3338,8037,3010,327
61221,Trace,7.49,3339,17170,1119,269
74859,Psycho-Pass: Kanshikan Kougami Shinya,7.49,3340,4152,6301,1339
83577,Trace 1.5: Communicator,7.49,3341,15750,1264,505
85081,Chikyuu Umare no Anata e,7.49,3342,11553,1913,742
86571,Links,7.49,3343,3234,8101,3473
94115,Rikon Club,7.49,3344,16566,1177,219
99622,Louvre no Neko,7.49,3345,5443,4714,1534
102146,Dame na Watashi ni Koishite Kudasai Returns,7.49,3346,4438,5867,1584
102997,"Saotome Senshu, Hitakakusu",7.49,3347,650,33104,12736
103144,Tensei shitara Ken deshita,7.49,3348,568,36964,11114
103761,Kono Yuusha ga Ore Tueee Kuse ni Shinchou sugiru,7.49,3349,5280,4870,850
108614,BanG Dream! Girls Band Party! Roselia Stage,7.49,3350,16283,1204,498
113294,Blue! Blue! Blue!,7.49,3351,7029,3522,1693
114860,"Hoshizora no Shita, Kimi no Koe dake wo Dakishimeru",7.49,3352,13081,1634,539
116653,Bakemono to Kedamono,7.49,3353,7472,3277,1040
117697,Yagate Kimi ni Naru: Koushiki Comic Anthology,7.49,3354,3718,7016,2839
118788,Lessa,7.49,3355,8323,2881,862
119255,Yuan Zun,7.49,3356,5393,4761,1446
125355,Asahina Wakaba to ○○ na Kareshi,7.49,3357,1874,13560,6622
125359,Id:Invaded: #Brake-Broken,7.49,3358,5308,4852,1263
130370,Nanami Minami wa Kagayakitai: Jaku-Chara Tomozaki-kun Gaiden,7.49,3359,11477,1930,475
132078,Usotsuki Satsuki wa Shi ga Mieru,7.49,3360,1955,13037,4043
136359,Tsukanoma no Ichika,7.49,3361,6143,4116,1192
143287,Kedamono Arashi: Hold Me Baby!,7.49,3362,15692,1271,574
145006,Mushoku Tensei: Eris wa Honki de Kiba wo Togu,7.49,3363,4694,5542,2459
146211,Marriagetoxin,7.49,3364,766,28820,6619
146586,Yuutousei wa Unmei no Akaiito ni Sakaraitai,7.49,3365,9292,2517,961
152087,"Love Comedy Manga ni Haitteshimatta node, Oshi no Make Heroine wo Zenryoku de Shiawase ni Suru",7.49,3366,2612,9800,2062
152553,Dear My Killer Tune,7.49,3367,28751,472,177
157641,Jigokuraku Tokubetsu-hen: Mokke no Mori,7.49,3368,5805,4371,2641
165142,Kaisha to Shiseikatsu: On to Off,7.49,3369,2416,10457,2168
171093,"Moto Konyakusha kara Nigeru Tame Kyuuketsu Hakushaku ni Koibito no Furi wo Onegaishitara, Nazeka Dekiai Mode ni Narimashita",7.49,3370,15549,1288,279
180462,Yamero Suki ni Natteshimau,7.49,3371,10683,2119,533
120510,Spider-Man: Itsuwari no Aka,7.48,3372,5252,4891,2599
121118,Kimetsu no Yaiba: Shiawase no Hana,7.48,3373,5294,4861,1565
124243,Jigoku Kurayami Hana mo Naki,7.48,3374,6583,3811,619
124743,Re:IF kara Hajimeru Isekai Seikatsu,7.48,3375,20045,885,305
127084,Cuprum no Hanayome,7.48,3376,2908,8938,1794
129602,Maid-san wa Taberu dake,7.48,3377,6819,3644,579
129871,Worst Gaiden: Zetton-sensei,7.48,3378,15376,1310,387
130524,Unnamed Memory,7.48,3379,3403,7665,1546
131180,Chikyuu Kiroku 0001,7.48,3380,6450,3891,2282
132071,Trillion Game,7.48,3381,4706,5528,1090
136697,Your Forma,7.48,3382,17873,1060,126
138475,Ruri Dragon,7.48,3383,2880,9002,4918
140256,Kimetsu Gakuen!,7.48,3384,6532,3839,1226
145427,"Love Comedy Manga ni Haitteshimatta node, Oshi no Make Heroine wo Zenryoku de Shiawase ni Suru",7.48,3385,21313,805,171
147129,Flawed Almighty,7.48,3386,6975,3557,1333
147366,Kimi to Koete Koi ni Naru,7.48,3387,8070,2994,515
147536,The Legendary Moonlight Sculptor,7.48,3388,2336,10798,3269
148268,Karina's Last Days,7.48,3389,4059,6416,1505
149872,Charming the Duke of the North,7.48,3390,3022,8630,2866
150201,Elixir of the Sun,7.48,3391,7936,3062,984
156081,The Tyrant Wants to Be Good,7.48,3392,3282,7985,2672
156714,I Became a Doting Father,7.48,3393,8753,2712,673
160794,Yumenashi-sensei no Shinro Shidou,7.48,3394,12736,1698,377
